"class","isscaap","order","family","genus","species","comm_name","gentry","fao","fao_rank","fao_mt_yr","feed_group","feed_group_long","fcr","fm_perc","fo_perc","fmfo_perc","harvest_kg_m3","harvest_cm_ft","fish_juv_m3","bivalve_juv_ft","nstocked","nstocked_adj","rope_ft_req","lines_n","harvest_linf_prop","harvest_cm","harvest_g","harvest_yr","prod_mt_yr","edible_mt_yr","revenue_usd_yr","price_usd_mt_isscaap","price_usd_mt_spp","m","m_source","a","a_source","b","b_source","linf_cm","linf_source","k","k_source","sst_c_min","sst_c_q10","sst_c_q90","sst_c_max","sal_psu_min","sal_psu_q10","sal_psu_q90","sal_psu_max"
"Bivalves","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea gigas","Pacific cupped oyster",TRUE,TRUE,3,593925.19459,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,58.8772115752598,32407500.9522661,43966095.3701399,550425.199923763,260.988714994672,0.67,6.7938,46.2855806811328,0.439945485921274,3409.51333290511,579.617266593868,10184241.965068,2987.00752004112,2107.34813241119,0.693333333333333,"FB-genus",0.1914,"FB species-average",2.8644,"FB species-average",10.14,"FB species-average",2.52,"FB species-average",8.32,13.99,22.2,26.52,28.28,32.24,33.97,34.89
"Bivalves","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea madrasensis","Indian backwater oyster",TRUE,TRUE,21,4235.056,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,44.8209403433284,13314551.8830188,33720638.0147219,297060.967062032,140.853943604567,0.67,8.9244,112.658692022004,0.920051970557354,1630.34268498042,277.158256446671,4869845.86028054,2987.00752004112,1048.69272640211,1.01,"FB-species",0.3055,"FB species-average",2.7002,"FB species-average",13.32,"FB species-average",1.205,"FB species-average",26.41,26.96,28.6,32.8,13.31,22.29,35.23,36.41
"Bivalves","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea rhizophorae","Mangrove cupped oyster",TRUE,TRUE,29,1162.06,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,68.7013723099119,75453743.503019,99387837.4954146,1098285.82699407,520.761416308236,0.67,5.8223,19.8797293594848,0.39737011631599,3774.81833285922,641.719116586068,11275410.7470396,2987.00752004112,1000,0.693333333333333,"FB-genus",0.1639725,"FB genus-average",2.723375,"FB genus-average",8.69,"FB species-average",2.79,"FB species-average",17.03,22.94,28.19,32.39,23.53,33.47,36.45,38.42
"Bivalves","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea tulipa","Gasar cupped oyster",TRUE,TRUE,37,189.406,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,38.7672029463074,15882524.4279829,27454603.8732593,409689.717619819,194.257808259753,0.67,10.318,94.4434247088075,0.701685205393425,2137.71074047225,363.410825880282,6385358.05746328,2987.00752004112,2503.6357904303,0.78,"FB-species",0.1639725,"FB genus-average",2.723375,"FB genus-average",15.4,"Gentry et al. 2017",1.58,"Gentry et al. 2017",21.68,24.32,28.01,32.21,21.03,25.87,34.88,35.83
"Bivalves","Oysters","Ostreoida","Ostreidae","Crassostrea","Crassostrea virginica","American cupped oyster",TRUE,TRUE,9,108275.8,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,65.7143561225244,796398506.065886,1428910095.94462,12119094.7162444,5746.370183141,0.67,6.08695,1.88347917352309,2.01575022640293,744.139814721352,126.50376850263,2222751.22253469,2987.00752004112,1167.95101997355,0.29,"FB-species",0.02098,"FB species-average",2.49,"FB species-average",9.085,"FB species-average",0.55,"FB species-average",2.66,8.47,26.95,31.15,18.94,26.85,36.16,38.51
"Bivalves","Oysters","Ostreoida","Ostreidae","Ostrea","Ostrea chilensis","Chilean flat oyster",TRUE,TRUE,35,254.192,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,59.7014925373134,66583525.883265,142525270.313892,1115274.05854469,528.816528470691,0.67,6.7,22.5280950520677,1.09768576685308,1366.51129612467,232.306920341193,4081779.51774552,2987.00752004112,3000,0.693333333333333,"FB-family",0.24054125,"FB family-average",2.38663,"FB family-average",10,"Gentry et al. 2017",1.01,"Gentry et al. 2017",8.07,10.94,17.85,20.6,30,31,35.54,36.25
"Bivalves","Oysters","Ostreoida","Ostreidae","Ostrea","Ostrea conchaphila","Olympia oyster",TRUE,FALSE,NA,NA,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,47.7611940298507,39091149.8164248,200611466.823067,818470.949281395,388.084850299381,0.67,8.375,38.3718567257326,2.35885664791832,635.901296216428,108.103220356793,1899441.95380237,2987.00752004112,NA,0.693333333333333,"FB-family",0.24054125,"FB family-average",2.38663,"FB family-average",12.5,"Gentry et al. 2017",0.47,"Gentry et al. 2017",23.44,26.04,28.62,32.82,27.94,31.04,33.71,36.28
"Bivalves","Oysters","Ostreoida","Ostreidae","Ostrea","Ostrea edulis","European flat oyster",TRUE,TRUE,25,2324.8546,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,49.7512437810945,43091384.896892,92239201.8019147,866136.83642753,410.686029600536,0.67,8.04,34.8097422162031,1.09768576685308,1366.51129612467,232.306920341193,4081779.51774552,2987.00752004112,7398.69069103829,0.693333333333333,"FB-family",0.24054125,"FB family-average",2.38663,"FB family-average",12,"Gentry et al. 2017",1.01,"Gentry et al. 2017",7.51,9.88,17.83,22.15,16.4,33.41,37.15,40
"Bivalves","Oysters","Ostreoida","Ostreidae","Saccostrea","Saccostrea cucullata","Hooded oyster",TRUE,TRUE,52,3,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,29.8507462686567,12732672.5586492,20711168.0623739,426544.530714748,202.249658944878,0.67,13.4,117.807160522719,0.701685205393425,2137.71074047225,363.410825880282,6385358.05746328,2987.00752004112,10562.3333333333,0.693333333333333,"FB-family",0.24054125,"FB family-average",2.38663,"FB family-average",20,"Gentry et al. 2017",1.58,"Gentry et al. 2017",10,23.17,29.06,33.26,28.25,33.09,35.88,39.65
"Bivalves","Oysters","Ostreoida","Ostreidae","Saccostrea","Saccostrea glomerata","Sydney cupped oyster",TRUE,FALSE,NA,NA,"Non-fed","Non-fed mariculture species",0,0,0,0,NA,400,NA,26.6524520255864,9715258.51234646,22203002.6452141,364516.499383239,172.838548782949,0.67,15.008,154.396303309248,1.19211034894797,1258.27277761974,213.906372195356,3758470.2490132,2987.00752004112,NA,0.693333333333333,"FB-family",0.24054125,"FB family-average",2.38663,"FB family-average",22.4,"Gentry et al. 2017",0.93,"Gentry et al. 2017",8.75,15.13,25.45,29.65,32.16,34.67,35.67,36.17
