"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 8.5","2051",8473,"Ivory Coast Exclusive Economic Zone","200NM","Ivory Coast","CIV","Africa","Ivory Coast","CIV","Africa",1735,173500,319661269.331022,1006719406324.36
"RCP 8.5","2051",8474,"Nigerian Exclusive Economic Zone","200NM","Nigeria","NGA","Africa","Nigeria","NGA","Africa",1809,180900,333295237.014305,1206960842039.47
"RCP 8.5","2051",8475,"Cameroonian Exclusive Economic Zone","200NM","Cameroon","CMR","Africa","Cameroon","CMR","Africa",156,15600,28741877.8188123,108966621872.087
"RCP 8.5","2051",8476,"Gabonese Exclusive Economic Zone","200NM","Gabon","GAB","Africa","Gabon","GAB","Africa",1647,164700,303447902.356307,1042341485416
"RCP 8.5","2051",8477,"Democratic Republic of the Congo Exclusive Economic Zone","200NM","Democratic Republic of the Congo","COD","Africa","Democratic Republic of the Congo","COD","Africa",58,5800,10686082.7787892,33799090607.4171
"RCP 8.5","2051",8478,"Angolan Exclusive Economic Zone","200NM","Angola","AGO","Africa","Angola","AGO","Africa",3802,380200,695693476.044979,2396320394423.16
"RCP 8.5","2051",8479,"Tanzanian Exclusive Economic Zone","200NM","Tanzania","TZA","Africa","Tanzania","TZA","Africa",2187,218700,354819365.814564,1924779653864.07
"RCP 8.5","2051",8480,"Indian Exclusive Economic Zone","200NM","India","IND","Asia","India","IND","Asia",16496,1649600,2823952045.6589,12907839635233
"RCP 8.5","2051",8481,"Bangladeshi Exclusive Economic Zone","200NM","Bangladesh","BGD","Asia","Bangladesh","BGD","Asia",1124,112400,196109624.928359,854928392845.026
"RCP 8.5","2051",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",4999,499900,871149931.027836,3924189556067.22
"RCP 8.5","2051",8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","Asia",3805,380500,670570299.464996,2796962911673.73
"RCP 8.5","2051",8484,"Vietnamese Exclusive Economic Zone","200NM","Vietnam","VNM","Asia","Vietnam","VNM","Asia",6724,672400,1101266470.90139,5877158325467.01
"RCP 8.5","2051",8485,"Singaporean Exclusive Economic Zone","200NM","Singapore","SGP","Asia","Singapore","SGP","Asia",7,700,1245694.47692911,5095985908.73558
"RCP 8.5","2051",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",9173,917300,1456749973.08099,6017860209631.25
"RCP 8.5","2051",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",38248,3824800,6760251011.71759,20081165794102.4
"RCP 8.5","2051",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",10619,1061900,1722828918.87739,9102659778080.87
"RCP 8.5","2051",8489,"Antarctic 200NM zone beyond the coastline","200NM","Antarctica","ATA","Antarctica","Antarctica","ATA","Antarctica",20969,2096900,3705446505.27893,10779700108784.7
"RCP 8.5","2051",8490,"Egyptian Exclusive Economic Zone","200NM","Egypt","EGY","Africa","Egypt","EGY","Africa",790,79000,128007911.776546,706133720276.912
"RCP 8.5","2051",8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","Asia",51294,5129400,9216751056.42889,36813811361385.6
"RCP 8.5","2051",8493,"Canadian Exclusive Economic Zone","200NM","Canada","CAN","Americas","Canada","CAN","Americas",35417,3541700,6649226592.35663,18354486264695.2
"RCP 8.5","2051",8494,"Saint-Pierre and Miquelon Exclusive Economic Zone","200NM","Saint-Pierre and Miquelon","SPM","Americas","France","FRA","Europe",88,8800,17506062.6702151,44336402648.6446
"RCP 8.5","2051",8495,"Saint-Martin Exclusive Economic Zone","200NM","Collectivity of Saint Martin","MAF","Americas","France","FRA","Europe",11,1100,1784642.44351175,9713246450.18416
"RCP 8.5","2051",8758,"East Timorian Exclusive Economic Zone","200NM","East Timor","TLS","Asia","East Timor","TLS","Asia",730,73000,134497248.767519,488879723498.87
"RCP 8.5","2051",21787,"Chilean Exclusive Economic Zone (Easter Island)","200NM","Easter Island","CHL","Americas","Chile","CHL","Americas",7328,732800,1188896347.8231,5794299631465.23
"RCP 8.5","2051",21788,"Guernsey Exclusive Economic Zone","200NM","Guernsey","GGY","Europe","United Kingdom","GBR","Europe",1,100,145043.060611716,627381890.410814
"RCP 8.5","2051",21789,"Jersey Exclusive Economic Zone","200NM","Jersey","JEY","Europe","United Kingdom","GBR","Europe",12,1200,1740516.72734059,8419263964.92977
"RCP 8.5","2051",21790,"Monégasque Exclusive Economic Zone","200NM","Monaco","MCO","Europe","Monaco","MCO","Europe",3,300,486720.666412296,2679179399.86841
"RCP 8.5","2051",21791,"Oecussi Ambeno Exclusive Economic Zone","200NM","Oecusse","TLS","Asia","East Timor","TLS","Asia",17,1700,3132127.71102442,11892551704.9326
"RCP 8.5","2051",21792,"Joint regime area Colombia / Jamaica","Joint regime","Jamaica","JAM","Americas","Jamaica","JAM","Americas",142,14200,23038111.5435153,111062019039.105
"RCP 8.5","2051",21796,"Joint regime area Japan / Korea","Joint regime","South Korea","KOR","Asia","South Korea","KOR","Asia",827,82700,152368801.001012,450081286182.309
"RCP 8.5","2051",21797,"Joint regime area Nigeria / Sao Tome and Principe","Joint regime","Sao Tome and Principe","STP","Africa","Sao Tome and Principe","STP","Africa",345,34500,63563768.2531426,220403579084.808
"RCP 8.5","2051",21803,"Sint-Maarten Exclusive Economic Zone","200NM","Sint-Maarten","SXM","Americas","Netherlands","NLD","Europe",6,600,973441.332824592,5261475919.73682
"RCP 8.5","2051",22756,"Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)","200NM","Islas San Félix and San Ambrosio","CHL","Americas","Chile","CHL","Americas",4534,453400,735597167.171117,3577961296350.45
"RCP 8.5","2051",26518,"Saba Exclusive Economic Zone","200NM","Saba","BES","Americas","Netherlands","NLD","Europe",98,9800,15899541.7694683,79268992534.368
"RCP 8.5","2051",26521,"Bruneian Exclusive Economic Zone","200NM","Brunei","BRN","Asia","Brunei","BRN","Asia",282,28200,50108254.3526522,161726378088.118
"RCP 8.5","2051",26526,"Sint-Eustatius Exclusive Economic Zone","200NM","Sint-Eustatius","BES","Americas","Netherlands","NLD","Europe",23,2300,3731525.10916094,19734267153.6578
"RCP 8.5","2051",26582,"Overlapping claim: Sudan / Egypt","Overlapping claim","Sudan","SDN","Africa","Sudan","SDN","Africa",1,100,157018.812072102,410583886.909843
"RCP 8.5","2051",33176,"Overlapping claim: Kenya / Somalia","Overlapping claim","Kenya","KEN","Africa","Kenya","KEN","Africa",517,51700,83878194.8450524,438932306742.656
"RCP 8.5","2051",33177,"Guadeloupean Exclusive Economic Zone","200NM","Guadeloupe","GLP","Americas","France","FRA","Europe",865,86500,140337792.148879,593483894599.391
"RCP 8.5","2051",33178,"Martinican Exclusive Economic Zone","200NM","Martinique","MTQ","Americas","France","FRA","Europe",411,41100,68594956.1407118,289676864728.914
"RCP 8.5","2051",33179,"Puerto Rican Exclusive Economic Zone","200NM","Puerto Rico","PRI","Americas","United States","USA","Americas",1386,138600,225150981.479595,964895449770.448
"RCP 8.5","2051",33180,"Virgin Islander Exclusive Economic Zone","200NM","United States Virgin Islands","VIR","Americas","United States","USA","Americas",395,39500,64128892.9130725,299772861265.224
"RCP 8.5","2051",33181,"Svalvard Exclusive Economic Zone","200NM","Svalbard","SJM","Europe","Norway","NOR","Europe",1515,151500,264813670.764547,328562220093.49
"RCP 8.5","2051",33183,"Colombian Exclusive Economic Zone (Quitasueño)","200NM","Quitasueño Bank","COL","Americas","Colombia","COL","Americas",28,2800,4542726.2198481,24085760820.1051
"RCP 8.5","2051",33184,"Colombian Exclusive Economic Zone (Serrana)","200NM","Serrana Bank","COL","Americas","Colombia","COL","Americas",36,3600,5840647.99694755,31766733790.4209
"RCP 8.5","2051",33185,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","Overlapping claim","Guyana","GUY","Americas","Guyana","GUY","Americas",32,3200,5191687.10839782,26226825577.263
"RCP 8.5","2051",48943,"Overlapping claim: Canada / USA","Overlapping claim","Canada","CAN","Americas","Canada","CAN","Americas",250,25000,49733132.5858384,126884844609.649
"RCP 8.5","2051",48944,"Overlapping claim Mayotte: France / Comoros","Overlapping claim","Mayotte","MYT","Africa","France","FRA","Europe",674,67400,109745956.239711,521774225644.056
"RCP 8.5","2051",48945,"Overlapping claim Glorioso Islands: France / Madagascar","Overlapping claim","Madagascar","MDG","Africa","Madagascar","MDG","Africa",442,44200,71710178.184745,398911650225.945
"RCP 8.5","2051",48946,"Overlapping claim Ile Tromelin: Reunion / Mauritus","Overlapping claim","Réunion","REU","Africa","France","FRA","Europe",2759,275900,447620772.877175,1154836929561.65
"RCP 8.5","2051",48948,"Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu","Overlapping claim","New Caledonia","NCL","Oceania","France","FRA","Europe",1887,188700,346456033.782073,599999242666.715
"RCP 8.5","2051",48950,"Overlapping claim Kuril Islands: Japan / Russia","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",2139,213900,424277224.600606,1005202767597.86
"RCP 8.5","2051",48951,"Overlapping claim Navassa Island: USA / Haiti","Overlapping claim","Haiti","HTI","Americas","Haiti","HTI","Americas",141,14100,22875871.3213779,129759574641.815
"RCP 8.5","2051",48952,"Saint-Barthélemy Exclusive Economic Zone","200NM","Saint-Barthélemy","BLM","Americas","France","FRA","Europe",41,4100,6651849.10763471,35916762496.8682
"RCP 8.5","2051",48954,"Overlapping claim Senkaku Islands: Japan / China / Taiwan","Overlapping claim","Taiwan","TWN","Asia","Taiwan","TWN","Asia",737,73700,135786948.413235,460323649615.489
"RCP 8.5","2051",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,2433603.33206148,11861871271.342
"RCP 8.5","2051",48957,"Guam Exclusive Economic Zone","200NM","Guam","GUM","Oceania","United States","USA","Americas",2094,209400,385804436.875596,748073758858.402
"RCP 8.5","2051",48962,"Joint regime area Peru / Ecuador","Joint regime","Peru","PER","Americas","Peru","PER","Americas",155,15500,26973448.9359555,112621466351.042
"RCP 8.5","2051",48964,"Joint regime area Senegal / Guinea Bissau","Joint regime","Senegal","SEN","Africa","Senegal","SEN","Africa",644,64400,106550945.989487,518187878456.953
"RCP 8.5","2051",48966,"Joint regime area Spain / France","Joint regime","France","FRA","Europe","France","FRA","Europe",25,2500,4056005.5534358,17080099884.2367
"RCP 8.5","2051",48967,"Joint regime area United Kingdom / Denmark (Faeroe Islands)","Joint regime","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",82,8200,16312467.488155,38805255518.237
"RCP 8.5","2051",48968,"Joint regime area Costa Rica / Ecuador (Galapagos)","Joint regime","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",87,8700,14114899.3259566,62886969252.1838
"RCP 8.5","2051",48972,"Joint regime area Honduras / Cayman Islands","Joint regime","Honduras","HND","Americas","Honduras","HND","Americas",20,2000,3684856.13061697,12956332136.6266
"RCP 8.5","2051",48974,"Joint regime area Ecuador / Colombia","Joint regime","Ecuador","ECU","Americas","Ecuador","ECU","Americas",182,18200,31195623.2240346,136886306549.946
"RCP 8.5","2051",48975,"Joint regime area Iceland / Norway (Jan Mayen)","Joint regime","Iceland","ISL","Europe","Iceland","ISL","Europe",309,30900,52696183.9216559,126146930331.613
"RCP 8.5","2051",48976,"Joint regime area Italy / France","Joint regime","France","FRA","Europe","France","FRA","Europe",1,100,162240.222137432,894579181.289469
"RCP 8.5","2051",48978,"Joint regime area United States / Russia","Joint regime","United States","USA","Americas","United States","USA","Americas",78,7800,15516737.3667816,16601788087.2986
"RCP 8.5","2051",48980,"Northern Mariana Exclusive Economic Zone","200NM","Northern Mariana Islands","MNP","Oceania","United States","USA","Americas",7678,767800,1414616268.54385,2990725483430.14
"RCP 8.5","2051",48982,"Overlapping claim: Puerto Rico / Dominican Republic","Overlapping claim","Puerto Rico","PRI","Americas","United States","USA","Americas",186,18600,30176681.3175624,84808583527.8413
"RCP 8.5","2051",48984,"Colombian Exclusive Economic Zone (Serranilla)","200NM","Serranilla Bank","COL","Americas","Colombia","COL","Americas",16,1600,2595843.55419891,12786962196.6315
"RCP 8.5","2051",48985,"Colombian Exclusive Economic Zone (Bajo Nuevo)","200NM","Bajo Nuevo Bank","COL","Americas","Colombia","COL","Americas",15,1500,2433603.33206148,12342993703.342
"RCP 8.5","2051",49003,"Overlapping claim South China Sea","Overlapping claim","China","CHN","Asia",NA,NA,"Asia",3409,340900,600866530.569006,2208239487929.52
"RCP 8.5","2100",3293,"Belgian Exclusive Economic Zone","200NM","Belgium","BEL","Europe","Belgium","BEL","Europe",38,3800,5511636.30324521,26162290331.6109
"RCP 8.5","2100",5668,"Dutch Exclusive Economic Zone","200NM","Netherlands","NLD","Europe","Netherlands","NLD","Europe",640,64000,106784931.451992,369941393295.781
"RCP 8.5","2100",5669,"German Exclusive Economic Zone","200NM","Germany","DEU","Europe","Germany","DEU","Europe",371,37100,66577941.1768633,215140166970.906
"RCP 8.5","2100",5670,"Albanian Exclusive Economic Zone","200NM","Albania","ALB","Europe","Albania","ALB","Europe",89,8900,14439379.7702314,81129044414.7628
"RCP 8.5","2100",5672,"Bulgarian Exclusive Economic Zone","200NM","Bulgaria","BGR","Europe","Bulgaria","BGR","Europe",272,27200,22579336.6505363,104825448199.08
"RCP 8.5","2100",5673,"Croatian Exclusive Economic Zone","200NM","Croatia","HRV","Europe","Croatia","HRV","Europe",248,24800,39479768.3124398,208072104120.762
"RCP 8.5","2100",5674,"Danish Exclusive Economic Zone","200NM","Denmark","DNK","Europe","Denmark","DNK","Europe",211,21100,32442724.8477303,94309524264.4555
"RCP 8.5","2100",5675,"Estonian Exclusive Economic Zone","200NM","Estonia","EST","Europe","Estonia","EST","Europe",187,18700,23525304.3372611,87128845777.8921
"RCP 8.5","2100",5676,"Finnish Exclusive Economic Zone","200NM","Finland","FIN","Europe","Finland","FIN","Europe",158,15800,19876995.108488,68999617291.3527
"RCP 8.5","2100",5677,"French Exclusive Economic Zone","200NM","France","FRA","Europe","France","FRA","Europe",2764,276400,428930392.8177,1846720872459.7
"RCP 8.5","2100",5678,"Georgian Exclusive Economic Zone","200NM","Georgia","GEO","Asia","Georgia","GEO","Asia",180,18000,14002757.1320921,74043284875.6397
"RCP 8.5","2100",5679,"Greek Exclusive Economic Zone","200NM","Greece","GRC","Europe","Greece","GRC","Europe",4722,472200,770570583.175638,3966666780408.81
"RCP 8.5","2100",5680,"Icelandic Exclusive Economic Zone","200NM","Iceland","ISL","Europe","Iceland","ISL","Europe",5240,524000,1028394301.22119,1774320085476.33
"RCP 8.5","2100",5681,"Irish Exclusive Economic Zone","200NM","Ireland","IRL","Europe","Ireland","IRL","Europe",3934,393400,580801235.301917,1711348263011.13
"RCP 8.5","2100",5682,"Italian Exclusive Economic Zone","200NM","Italy","ITA","Europe","Italy","ITA","Europe",5096,509600,823935788.785651,4179192098802.16
"RCP 8.5","2100",5683,"Latvian Exclusive Economic Zone","200NM","Latvia","LVA","Europe","Latvia","LVA","Europe",197,19700,24783342.0023553,90954391115.3195
"RCP 8.5","2100",5684,"Lithuanian Exclusive Economic Zone","200NM","Lithuania","LTU","Europe","Lithuania","LTU","Europe",65,6500,8177244.82311214,30756448565.278
"RCP 8.5","2100",5685,"Maltese Exclusive Economic Zone","200NM","Malta","MLT","Europe","Malta","MLT","Europe",524,52400,85013876.4000144,442083643443.682
"RCP 8.5","2100",5686,"Norwegian Exclusive Economic Zone","200NM","Norway","NOR","Europe","Norway","NOR","Europe",7511,751100,1140205030.01085,2589914882971.66
"RCP 8.5","2100",5687,"Polish Exclusive Economic Zone","200NM","Poland","POL","Europe","Poland","POL","Europe",149,14900,18744761.2099032,70907330551.668
"RCP 8.5","2100",5688,"Portuguese Exclusive Economic Zone","200NM","Portugal","PRT","Europe","Portugal","PRT","Europe",3171,317100,514463744.397797,2369524529980.91
"RCP 8.5","2100",5689,"Romanian Exclusive economic Zone","200NM","Romania","ROU","Europe","Romania","ROU","Europe",187,18700,15523293.9472437,68678729688.8677
"RCP 8.5","2100",5690,"Russian Exclusive economic Zone","200NM","Russia","RUS","Europe","Russia","RUS","Europe",48779,4877900,9288479803.97503,31593434889477.7
"RCP 8.5","2100",5691,"Montenegrin Exclusive economic Zone","200NM","Montenegro","MNE","Europe","Montenegro","MNE","Europe",15,1500,2433603.33206148,13347905767.342
"RCP 8.5","2100",5693,"Spanish Exclusive Economic Zone","200NM","Spain","ESP","Europe","Spain","ESP","Europe",5552,555200,900757713.307023,4419048008055.13
"RCP 8.5","2100",5694,"Swedish Exclusive Economic Zone","200NM","Sweden","SWE","Europe","Sweden","SWE","Europe",471,47100,61593694.4686216,200595727408.569
"RCP 8.5","2100",5695,"Overlapping claim Ukrainian Exclusive Economic Zone","Overlapping claim","Ukraine","UKR","Europe","Ukraine","UKR","Europe",714,71400,66349091.1268746,313728745322.638
"RCP 8.5","2100",5696,"United Kingdom Exclusive Economic Zone","200NM","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",6624,662400,1035907517.13312,3582347181874.36
"RCP 8.5","2100",5697,"Turkish Exclusive Economic Zone","200NM","Turkey","TUR","Asia","Turkey","TUR","Asia",2589,258900,285454418.405928,1415214941670.46
"RCP 8.5","2100",8308,"Cocos Islands Exclusive Economic Zone","200NM","Cocos Islands","CCK","Indian Ocean","Australia","AUS","Oceania",4704,470400,850413705.494329,1441982698096.59
"RCP 8.5","2100",8309,"Christmas Island Exclusive Economic Zone","200NM","Christmas Island","CXR","Oceania","Australia","AUS","Oceania",2354,235400,335729888.569899,572373306364.599
"RCP 8.5","2100",8310,"Norfolk Island Exclusive Economic Zone","200NM","Norfolk Island","NFK","Oceania","Australia","AUS","Oceania",4301,430100,762094439.034729,1637145187350.64
"RCP 8.5","2100",8311,"Australian Exclusive Economic Zone (Macquarie Island)","200NM","Macquarie Island","AUS","Oceania","Australia","AUS","Oceania",3734,373400,618706619.510121,1274115833658.31
"RCP 8.5","2100",8312,"New Caledonian Exclusive Economic Zone","200NM","New Caledonia","NCL","Oceania","France","FRA","Europe",8896,889600,1193733998.7558,2438202692424.26
"RCP 8.5","2100",8313,"Vanuatu Exclusive Economic Zone","200NM","Vanuatu","VUT","Oceania","Vanuatu","VUT","Oceania",6271,627100,829452942.125521,3273165910759.22
"RCP 8.5","2100",8314,"Solomon Islands Exclusive Economic Zone","200NM","Solomon Islands","SLB","Oceania","Solomon Islands","SLB","Oceania",16141,1614100,2552040063.54214,9264801384330.92
"RCP 8.5","2100",8315,"Palau Exclusive Economic Zone","200NM","Palau","PLW","Oceania","Palau","PLW","Oceania",6184,618400,817786095.629162,2946085021776.94
"RCP 8.5","2100",8316,"Micronesian Exclusive Economic Zone","200NM","Micronesia","FSM","Oceania","Micronesia",NA,"Oceania",30331,3033100,4699794398.90391,14571456240417.4
"RCP 8.5","2100",8317,"Nauruan Exclusive Economic Zone","200NM","Nauru","NRU","Oceania","Nauru","NRU","Oceania",3111,311100,554279151.123524,1936112668348.61
"RCP 8.5","2100",8318,"Marshall Islands Exclusive Economic Zone","200NM","Marshall Islands","MHL","Oceania","Marshall Islands","MHL","Oceania",20141,2014100,3654006852.58315,11050488129826.2
"RCP 8.5","2100",8319,"Wake Island Exclusive Economic Zone","200NM","Wake Island","UMI","Oceania","United States","USA","Americas",3913,391300,720942101.955209,1149853715382.19
"RCP 8.5","2100",8321,"Taiwanese Exclusive Economic Zone","200NM","Taiwan","TWN","Asia","Taiwan","TWN","Asia",3477,347700,464634673.588211,1652783398594.96
"RCP 8.5","2100",8322,"Philippines Exclusive Economic Zone","200NM","Philippines","PHL","Asia","Philippines","PHL","Asia",18333,1833300,2508354398.30155,10307576259824.1
"RCP 8.5","2100",8323,"Australian Exclusive Economic Zone","200NM","Australia","AUS","Oceania","Australia","AUS","Oceania",47416,4741600,7563618896.51835,21817349209325.4
"RCP 8.5","2100",8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","Oceania",23451,2345100,3488228771.47255,13121439071518.9
"RCP 8.5","2100",8325,"Fijian Exclusive Economic Zone","200NM","Fiji","FJI","Oceania","Fiji","FJI","Oceania",12900,1290000,1797876127.20182,6984176423603.7
"RCP 8.5","2100",8326,"Tuvaluan Exclusive Economic Zone","200NM","Tuvalu","TUV","Oceania","Tuvalu","TUV","Oceania",7582,758200,1393186092.57516,4041383243438.89
"RCP 8.5","2100",8327,"South Korean Exclusive Economic Zone","200NM","South Korea","KOR","Asia","South Korea","KOR","Asia",3478,347800,573747531.559171,2413255683914.43
"RCP 8.5","2100",8328,"North Korean Exclusive Economic Zone","200NM","North Korea","PRK","Asia","North Korea","PRK","Asia",1079,107900,166980867.176408,797648631267.99
"RCP 8.5","2100",8331,"Cambodian Exclusive Economic Zone","200NM","Cambodia","KHM","Asia","Cambodia","KHM","Asia",482,48200,63740766.1858435,272700107341.181
"RCP 8.5","2100",8332,"Thailand Exclusive Economic Zone","200NM","Thailand","THA","Asia","Thailand","THA","Asia",2179,217900,312912321.589757,1283519649070.74
"RCP 8.5","2100",8333,"Indian Exclusive Economic Zone (Andaman and Nicobar Islands)","200NM","Andaman and Nicobar","IND","Asia","India","IND","Asia",6666,666600,881724581.244199,3597167536394.97
"RCP 8.5","2100",8334,"Comoran Exclusive Economic Zone","200NM","Comores","COM","Africa","Comores",NA,"Africa",1654,165400,304737602.002023,1033208878860.62
"RCP 8.5","2100",8337,"Seychellois Exclusive Economic Zone","200NM","Seychelles","SYC","Africa","Seychelles","SYC","Africa",13505,1350500,1982433966.27482,6354035910623.36
"RCP 8.5","2100",8338,"Réunion Exclusive Economic Zone","200NM","Réunion","REU","Africa","France","FRA","Europe",3167,316700,583496968.283196,1276776854199.62
"RCP 8.5","2100",8339,"Juan de Nova Exclusive Economic Zone","200NM","Juan de Nova Island","ATF","Africa","France","FRA","Europe",631,63100,116257210.920965,327702619812.968
"RCP 8.5","2100",8340,"Bassas da India Exclusive Economic Zone","200NM","Bassas da India","ATF","Africa","France","FRA","Europe",471,47100,86778361.8760295,175161417631.956
"RCP 8.5","2100",8341,"Ile Europa Exclusive Economic Zone","200NM","Europa Island","ATF","Africa","France","FRA","Europe",1120,112000,206011682.719848,477976972544.084
"RCP 8.5","2100",8343,"Mauritian Exclusive Economic Zone","200NM","Republic of Mauritius","MUS","Africa","Republic of Mauritius","MUS","Africa",12837,1283700,2159320358.13119,6557234779878.77
"RCP 8.5","2100",8344,"Overlapping claim Chagos Archipelago Exclusive Economic Zone: UK / Mauritius","Overlapping claim","Chagos Archipelago","IOT","Indian Ocean","United Kingdom","GBR","Europe",6404,640400,929165645.890237,1701937268668.64
"RCP 8.5","2100",8345,"Maldives Exclusive Economic Zone","200NM","Maldives","MDV","Asia","Maldives","MDV","Asia",9296,929600,1229323988.5137,4630233415195.95
"RCP 8.5","2100",8346,"Sri Lankan Exclusive Economic Zone","200NM","Sri Lanka","LKA","Asia","Sri Lanka","LKA","Asia",5304,530400,771411441.811026,2927447636814.35
"RCP 8.5","2100",8347,"Mozambican Exclusive Economic Zone","200NM","Mozambique","MOZ","Africa","Mozambique","MOZ","Africa",3018,301800,556044790.1101,2027296757612.15
"RCP 8.5","2100",8348,"Madagascan Exclusive Economic Zone","200NM","Madagascar","MDG","Africa","Madagascar","MDG","Africa",9748,974800,1590463727.4741,6092779422316.29
"RCP 8.5","2100",8349,"Kenyan Exclusive Economic Zone","200NM","Kenya","KEN","Africa","Kenya","KEN","Africa",742,74200,136708162.445889,470985088361.646
"RCP 8.5","2100",8350,"Somali Exclusive Economic Zone","200NM","Federal Republic of Somalia","SOM","Africa","Federal Republic of Somalia","SOM","Africa",6813,681300,1228872443.4689,3871226444179.03
"RCP 8.5","2100",8353,"Yemeni Exclusive Economic Zone","200NM","Yemen","YEM","Asia","Yemen","YEM","Asia",3872,387200,660219023.34765,2396155883476.31
"RCP 8.5","2100",8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","Asia",5405,540500,945916466.081686,3215203505809.88
"RCP 8.5","2100",8356,"Saudi Arabian Exclusive Economic Zone","200NM","Saudi Arabia","SAU","Asia","Saudi Arabia","SAU","Asia",202,20200,26165704.8316617,106243585481.756
"RCP 8.5","2100",8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","Asia",2256,225600,415651771.533594,1486382983257.88
"RCP 8.5","2100",8361,"Portuguese Exclusive Economic Zone (Azores)","200NM","Azores","PRT","Europe","Portugal","PRT","Europe",9632,963200,1562697819.62775,6877335041732.17
"RCP 8.5","2100",8362,"Cape Verdean Exclusive Economic Zone","200NM","Cape Verde","CPV","Africa","Cape Verde","CPV","Africa",8083,808300,1348550080.57734,6509482037424.58
"RCP 8.5","2100",8363,"Portuguese Exclusive Economic Zone (Madeira)","200NM","Madeira","PRT","Europe","Portugal","PRT","Europe",4538,453800,736246128.059667,3337148843475.61
"RCP 8.5","2100",8364,"Spanish Exclusive Economic Zone (Canary Islands)","200NM","Canary Islands","ESP","Europe","Spain","ESP","Europe",4106,410600,667192473.562786,3032678506187.83
"RCP 8.5","2100",8365,"Overlapping claim Gibraltarian Exclusive Economic Zone","Overlapping claim","Gibraltar","GIB","Europe","United Kingdom","GBR","Europe",3,300,486720.666412296,2625879047.86841
"RCP 8.5","2100",8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","Africa",820,82000,133763067.437677,743902249703.446
"RCP 8.5","2100",8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","Africa",1788,178800,290085517.181728,1552283045265.57
"RCP 8.5","2100",8368,"Overlapping claim Western Saharan Exclusive Economic Zone","Overlapping claim","Western Sahara","ESH","Africa","Western Sahara","ESH","Africa",2348,234800,427145468.804864,1450044213961.58
"RCP 8.5","2100",8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","Africa",1664,166400,303895714.771335,1088434886936.02
"RCP 8.5","2100",8370,"Gambian Exclusive Economic Zone","200NM","Gambia","GMB","Africa","Gambia","GMB","Africa",246,24600,45323730.4065887,158030517318.907
"RCP 8.5","2100",8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","Africa",1215,121500,223855009.934981,793150804628.064
"RCP 8.5","2100",8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","Africa",1886,188600,318614542.393018,1567643147094.57
"RCP 8.5","2100",8373,"Syrian Exclusive Economic Zone","200NM","Syria","SYR","Asia","Syria","SYR","Asia",81,8100,13515501.9278201,69534921259.4586
"RCP 8.5","2100",8374,"Lebanese Exclusive Economic Zone","200NM","Lebanon","LBN","Asia","Lebanon","LBN","Asia",127,12700,23398836.4294177,86065560344.3788
"RCP 8.5","2100",8375,"Israeli Exclusive Economic Zone","200NM","Israel","ISR","Asia","Israel","ISR","Asia",63,6300,11607296.8114434,33093349769.5737
"RCP 8.5","2100",8376,"Cypriote Exclusive Economic Zone","200NM","Cyprus","CYP","Asia","Cyprus","CYP","Asia",986,98600,179955140.400286,614102324641.433
"RCP 8.5","2100",8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","Africa",962,96200,156075093.69621,884128542448.469
