"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 8.5","2100",8314,"Solomon Islands Exclusive Economic Zone","200NM","Solomon Islands","SLB","Oceania","Solomon Islands","SLB","Oceania",1150,115000,727728099.787036,6252563817768.32
"RCP 8.5","2100",8316,"Micronesian Exclusive Economic Zone","200NM","Micronesia","FSM","Oceania","Micronesia",NA,"Oceania",8157,815700,5161807052.14161,44082382523732.8
"RCP 8.5","2100",8317,"Nauruan Exclusive Economic Zone","200NM","Nauru","NRU","Oceania","Nauru","NRU","Oceania",3111,311100,2146608347.36966,17037598418428.6
"RCP 8.5","2100",8318,"Marshall Islands Exclusive Economic Zone","200NM","Marshall Islands","MHL","Oceania","Marshall Islands","MHL","Oceania",10925,1092500,7144556296.82022,59568882650160.2
"RCP 8.5","2100",8323,"Australian Exclusive Economic Zone","200NM","Australia","AUS","Oceania","Australia","AUS","Oceania",3295,329500,2858328873.91177,22425980902002.9
"RCP 8.5","2100",8324,"Papua New Guinean Exclusive Economic Zone","200NM","Papua New Guinea","PNG","Oceania","Papua New Guinea","PNG","Oceania",4225,422500,2673609757.91324,22941112248101.3
"RCP 8.5","2100",8326,"Tuvaluan Exclusive Economic Zone","200NM","Tuvalu","TUV","Oceania","Tuvalu","TUV","Oceania",1951,195100,1234606541.46479,10423868644887
"RCP 8.5","2100",8327,"South Korean Exclusive Economic Zone","200NM","South Korea","KOR","Asia","South Korea","KOR","Asia",1812,181200,1459011332.80749,10290182170929
"RCP 8.5","2100",8328,"North Korean Exclusive Economic Zone","200NM","North Korea","PRK","Asia","North Korea","PRK","Asia",831,83100,774137915.79479,4859001226839.58
"RCP 8.5","2100",8332,"Thailand Exclusive Economic Zone","200NM","Thailand","THA","Asia","Thailand","THA","Asia",678,67800,347029186.673476,2598199527947.85
"RCP 8.5","2100",8354,"Omani Exclusive Economic Zone","200NM","Oman","OMN","Asia","Oman","OMN","Asia",255,25500,161365796.039734,1400204213154.19
"RCP 8.5","2100",8359,"Pakistani Exclusive Economic Zone","200NM","Pakistan","PAK","Asia","Pakistan","PAK","Asia",100,10000,63280704.3293075,547993767810.115
"RCP 8.5","2100",8363,"Portuguese Exclusive Economic Zone (Madeira)","200NM","Madeira","PRT","Europe","Portugal","PRT","Europe",942,94200,894368983.563538,5536247780044.52
"RCP 8.5","2100",8364,"Spanish Exclusive Economic Zone (Canary Islands)","200NM","Canary Islands","ESP","Europe","Spain","ESP","Europe",3842,384200,3647417590.34218,22346364346902.8
"RCP 8.5","2100",8366,"Tunisian Exclusive Economic Zone","200NM","Tunisia","TUN","Africa","Tunisia","TUN","Africa",336,33600,306468634.102504,1984607141404
"RCP 8.5","2100",8367,"Moroccan Exclusive Economic Zone","200NM","Morocco","MAR","Africa","Morocco","MAR","Africa",1504,150400,1427952177.57915,8933892844740.97
"RCP 8.5","2100",8368,"Overlapping claim Western Saharan Exclusive Economic Zone","Overlapping claim","Western Sahara","ESH","Africa","Western Sahara","ESH","Africa",109,10900,85440688.4584738,616895034903.346
"RCP 8.5","2100",8369,"Mauritanian Exclusive Economic Zone","200NM","Mauritania","MRT","Africa","Mauritania","MRT","Africa",177,17700,112006846.662874,977498064367.263
"RCP 8.5","2100",8371,"Senegalese Exclusive Economic Zone","200NM","Senegal","SEN","Africa","Senegal","SEN","Africa",7,700,4429649.30305152,38762326340.468
"RCP 8.5","2100",8372,"Libyan Exclusive Economic Zone","200NM","Libya","LBY","Africa","Libya","LBY","Africa",29,2900,27533652.3602363,173360297080.785
"RCP 8.5","2100",8378,"Algerian Exclusive Economic Zone","200NM","Algeria","DZA","Africa","Algeria","DZA","Africa",484,48400,459527163.529461,2896904197111.72
"RCP 8.5","2100",8382,"Tristan Da Cunha Exclusive Economic Zone","200NM","Tristan da Cunha","TAA","S Atlantic Ocean","United Kingdom","GBR","Europe",3592,359200,3965212213.04242,33163509152373.7
"RCP 8.5","2100",8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","Africa",3257,325700,3227401924.1727,22317836355087.8
"RCP 8.5","2100",8385,"Crozet Islands Exclusive Economic Zone","200NM","Crozet Islands","ATF","Indian Ocean","France","FRA","Europe",3700,370000,3716848218.86685,25646539011333.8
"RCP 8.5","2100",8386,"Amsterdam Island & St. Paul Island Exclusive Economic Zone","200NM","Amsterdam and Saint Paul Islands","ATF","Indian Ocean","France","FRA","Europe",1,100,1112192.83434627,9391998337.63313
"RCP 8.5","2100",8387,"Kerguelen Exclusive Economic Zone","200NM","Kerguélen","ATF","Indian Ocean","France","FRA","Europe",1643,164300,1589545513.03396,9875191120294
"RCP 8.5","2100",8389,"Overlapping claim Falkland / Malvinas Islands Exclusive Economic Zone: UK / Argentina","Overlapping claim","Falkland / Malvinas Islands","FLK","Americas","United Kingdom","GBR","Europe",2657,265700,2522652217.97062,15274574086058.7
"RCP 8.5","2100",8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","Africa",511,51100,362626425.501637,2826281148240.11
"RCP 8.5","2100",8396,"South African Exclusive Economic Zone","200NM","South Africa","ZAF","Africa","South Africa","ZAF","Africa",2125,212500,2019753938.87601,12727358925653.9
"RCP 8.5","2100",8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","Americas",6492,649200,4108183325.05864,35646269281331.2
"RCP 8.5","2100",8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","Americas",141,14100,89225793.1043236,772205045727.142
"RCP 8.5","2100",8431,"Ecuadorian Exclusive Economic Zone","200NM","Ecuador","ECU","Americas","Ecuador","ECU","Americas",1628,162800,1030146349.48439,8941012004584.84
"RCP 8.5","2100",8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","Americas",3063,306300,2098238823.74147,16679074686374.6
"RCP 8.5","2100",8440,"French Polynesian Exclusive Economic Zone","200NM","French Polynesia","PYF","Oceania","France","FRA","Europe",14852,1485200,10001945547.9415,78948309501750.8
"RCP 8.5","2100",8441,"Kiribati Exclusive Economic Zone (Line Islands)","200NM","Line Group","KIR","Oceania","Kiribati","KIR","Oceania",16493,1649300,13297315164.2808,93876598684695
"RCP 8.5","2100",8442,"Jarvis Island Exclusive Economic Zone","200NM","Jarvis Island","UMI","Oceania","United States","USA","Americas",3259,325900,3094212863.51759,18285289707917.4
"RCP 8.5","2100",8443,"Palmyra Atoll Exclusive Economic Zone","200NM","Palmyra Atoll","UMI","Oceania","United States","USA","Americas",3561,356100,2942094489.02192,19315311582047.5
"RCP 8.5","2100",8444,"American Samoa Exclusive Economic Zone","200NM","American Samoa","ASM","Oceania","United States","USA","Americas",449,44900,284130362.438591,2379622533723.73
"RCP 8.5","2100",8446,"Cook Islands Exclusive Economic Zone","200NM","Cook Islands","COK","Oceania","New Zealand","NZL","Oceania",7621,762100,4822622476.93652,40042832496778.1
"RCP 8.5","2100",8449,"Tokelau Exclusive Economic Zone","200NM","Tokelau","TKL","Oceania","New Zealand","NZL","Oceania",3174,317400,2008529555.41222,16830167802029.4
"RCP 8.5","2100",8450,"Kiribati Exclusive Economic Zone (Phoenix Islands)","200NM","Phoenix Group","KIR","Oceania","Kiribati","KIR","Oceania",7512,751200,5733930651.70952,42388369806887.8
"RCP 8.5","2100",8451,"Howland and Baker Islands Exclusive Economic Zone","200NM","Howland and Baker islands","UMI","Oceania","United States","USA","Americas",4371,437100,3998953866.22873,24171856405694.4
"RCP 8.5","2100",8454,"Wallis and Futuna Exclusive Economic Zone","200NM","Wallis and Futuna","WLF","Oceania","France","FRA","Europe",46,4600,29109123.9914814,232663703593.933
"RCP 8.5","2100",8455,"New Zealand Exclusive Economic Zone","200NM","New Zealand","NZL","Oceania","New Zealand","NZL","Oceania",12649,1264900,13360298942.8212,103789448132927
"RCP 8.5","2100",8456,"United States Exclusive Economic Zone","200NM","United States","USA","Americas","United States","USA","Americas",1410,141000,1340495488.48714,8250700110749.34
"RCP 8.5","2100",8465,"Chilean Exclusive Economic Zone","200NM","Chile","CHL","Americas","Chile","CHL","Americas",13400,1340000,12679996310.2836,87854438467427.1
"RCP 8.5","2100",8466,"Argentinean Exclusive Economic Zone","200NM","Argentina","ARG","Americas","Argentina","ARG","Americas",5562,556200,5378744076.16515,34824708736279.3
"RCP 8.5","2100",8469,"Iranian Exclusive Economic Zone","200NM","Iran","IRN","Asia","Iran","IRN","Asia",29,2900,18351404.2554992,159725276479.653
"RCP 8.5","2100",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",58,5800,30704551.8410806,192498199098.762
"RCP 8.5","2100",8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","Asia",31,3100,13660389.2564587,84172529564.7672
"RCP 8.5","2100",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",344,34400,219644598.630826,1815360886610.56
"RCP 8.5","2100",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",2223,222300,1770174996.35524,11900429078262.2
"RCP 8.5","2100",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",10619,1061900,7483804360.89229,59140141678045
"RCP 8.5","2100",8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","Asia",850,85000,452906173.32439,2806661276859.79
"RCP 8.5","2100",21788,"Guernsey Exclusive Economic Zone","200NM","Guernsey","GGY","Europe","United Kingdom","GBR","Europe",1,100,949436.288284011,5874710865.95809
"RCP 8.5","2100",21789,"Jersey Exclusive Economic Zone","200NM","Jersey","JEY","Europe","United Kingdom","GBR","Europe",12,1200,11393235.4594081,71387211095.4971
"RCP 8.5","2100",22756,"Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)","200NM","Islas San Félix and San Ambrosio","CHL","Americas","Chile","CHL","Americas",2903,290300,2740698711.88393,16997331251783.7
"RCP 8.5","2100",48950,"Overlapping claim Kuril Islands: Japan / Russia","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",125,12500,47977710.9993658,273011883882.127
"RCP 8.5","2100",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,9492105.64939612,80970199478.7172
"RCP 8.5","2100",48962,"Joint regime area Peru / Ecuador","Joint regime","Peru","PER","Americas","Peru","PER","Americas",155,15500,98085091.7104266,845504447048.078
