"level","species_id","species_orig","species","comm_name","type","class","order","family","genus","forage"
"species","7931","Holothuria fuscogilva","Holothuria fuscogilva","White teatfish","invert","Holothuroidea","Aspidochirotida","Holothuriidae","Holothuria","not forage fish"
"species","7937","Holothuria nobilis","Holothuria nobilis","Black teatfish","invert","Holothuroidea","Aspidochirotida","Holothuriidae","Holothuria","not forage fish"
"species","7953","Homarus americanus","Homarus americanus","American lobster","invert","Malacostraca","Decapoda","Nephropidae","Homarus","not forage fish"
"species","7954","Homarus gammarus","Homarus gammarus","European lobster","invert","Malacostraca","Decapoda","Nephropidae","Homarus","not forage fish"
"species","7975","Hoplopagrus guentherii","Hoplopagrus guentherii","Mexican barred snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Hoplopagrus","not forage fish"
"species","7977","Hoplostethus atlanticus","Hoplostethus atlanticus","Orange roughy","fish","Actinopterygii","Beryciformes","Trachichthyidae","Hoplostethus","not forage fish"
"species","8039","Hydrolagus novaezealandiae","Hydrolagus novaezealandiae","Dark ghost shark","fish","Holocephali","Chimaeriformes","Chimaeridae","Hydrolagus","not forage fish"
"species","8081","Hyperoglyphe antarctica","Hyperoglyphe antarctica","Bluenose warehou","fish","Actinopterygii","Perciformes","Centrolophidae","Hyperoglyphe","not forage fish"
"species","8149","Hyporthodus flavolimbatus","Hyporthodus flavolimbatus","Yellowedge grouper","fish","Actinopterygii","Perciformes","Serranidae","Hyporthodus","not forage fish"
"species","8151","Hyporthodus mystacinus","Hyporthodus mystacinus","Misty grouper","fish","Actinopterygii","Perciformes","Serranidae","Hyporthodus","not forage fish"
"species","8152","Hyporthodus nigritus","Hyporthodus nigritus","Warsaw grouper","fish","Actinopterygii","Perciformes","Serranidae","Hyporthodus","not forage fish"
"species","8154","Hyporthodus niveatus","Hyporthodus niveatus","Snowy grouper","fish","Actinopterygii","Perciformes","Serranidae","Hyporthodus","not forage fish"
"species","8235","Ilisha africana","Ilisha africana","West African ilisha","fish","Actinopterygii","Clupeiformes","Pristigasteridae","Ilisha","forage fish"
"species","8236","Ilisha elongata","Ilisha elongata","Elongate ilisha","fish","Actinopterygii","Clupeiformes","Pristigasteridae","Ilisha","forage fish"
"species","8245","Illex argentinus","Illex argentinus","Argentine shortfin squid","invert","Cephalopoda","Teuthida","Ommastrephidae","Illex","not forage fish"
"species","8246","Illex coindetii","Illex coindetii","Broadtail shortfin squid","invert","Cephalopoda","Teuthida","Ommastrephidae","Illex","not forage fish"
"species","8247","Illex illecebrosus","Illex illecebrosus","Northern shortfin squid","invert","Cephalopoda","Teuthida","Ommastrephidae","Illex","not forage fish"
"species","8317","Isopisthus parvipinnis","Isopisthus parvipinnis","Bigtooth corvina","fish","Actinopterygii","Perciformes","Sciaenidae","Isopisthus","forage fish"
"species","8344","Istiompax indica","Istiompax indica","Black marlin","fish","Actinopterygii","Perciformes","Istiophoridae","Istiompax","not forage fish"
"species","8345","Istiophorus albicans","Istiophorus albicans","Atlantic sailfish","fish","Actinopterygii","Perciformes","Istiophoridae","Istiophorus","not forage fish"
"species","8346","Istiophorus platypterus","Istiophorus platypterus","Indo-Pacific sailfish","fish","Actinopterygii","Perciformes","Istiophoridae","Istiophorus","not forage fish"
"species","8347","Isurus oxyrinchus","Isurus oxyrinchus","Shortfin mako","fish","Elasmobranchii","Lamniformes","Lamnidae","Isurus","not forage fish"
"species","8371","Jasus edwardsii","Jasus edwardsii","Red rock lobster","invert","Malacostraca","Decapoda","Palinuridae","Jasus","not forage fish"
"species","8373","Jasus lalandii","Jasus lalandii","Cape rock lobster","invert","Malacostraca","Decapoda","Palinuridae","Jasus","not forage fish"
"species","8423","Kajikia albida","Kajikia albida","White marlin ","fish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","not forage fish"
"species","8424","Kajikia audax","Kajikia audax","Striped marlin","fish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","not forage fish"
"species","8444","Kathetostoma giganteum","Kathetostoma giganteum","Giant stargazer","fish","Actinopterygii","Perciformes","Uranoscopidae","Kathetostoma","not forage fish"
"species","8447","Katsuwonus pelamis","Katsuwonus pelamis","Skipjack tuna","fish","Actinopterygii","Perciformes","Scombridae","Katsuwonus","not forage fish"
"species","8470","Konosirus punctatus","Konosirus punctatus","Dotted gizzard shad","fish","Actinopterygii","Clupeiformes","Clupeidae","Konosirus","forage fish"
"species","8533","Labrus bergylta","Labrus bergylta","Ballan wrasse","fish","Actinopterygii","Perciformes","Labridae","Labrus","not forage fish"
"species","8538","Lachnolaimus maximus","Lachnolaimus maximus","Hogfish","fish","Actinopterygii","Perciformes","Labridae","Lachnolaimus","not forage fish"
"species","8539","Lactarius lactarius","Lactarius lactarius","False trevally","fish","Actinopterygii","Perciformes","Lactariidae","Lactarius","forage fish"
"species","8618","Lamna nasus","Lamna nasus","Porbeagle","fish","Elasmobranchii","Lamniformes","Lamnidae","Lamna","not forage fish"
"species","8654","Lampris guttatus","Lampris guttatus","Opah","fish","Actinopterygii","Lampriformes","Lampridae","Lampris","not forage fish"
"species","8665","Larimichthys crocea","Larimichthys crocea","Large yellow croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Larimichthys","not forage fish"
"species","8666","Larimichthys polyactis","Larimichthys polyactis","Yellow croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Larimichthys","forage fish"
"species","8669","Larimus breviceps","Larimus breviceps","Shorthead drum","fish","Actinopterygii","Perciformes","Sciaenidae","Larimus","forage fish"
"species","8706","Lateolabrax japonicus","Lateolabrax japonicus","Japanese seabass","fish","Actinopterygii","Perciformes","Lateolabracidae","Lateolabrax","not forage fish"
"species","8711","Lates calcarifer","Lates calcarifer","Barramundi(=Giant seaperch)","fish","Actinopterygii","Perciformes","Latidae","Lates","not forage fish"
"species","8743","Leiostomus xanthurus","Leiostomus xanthurus","Spot croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Leiostomus","forage fish"
"species","8787","Lepidocybium flavobrunneum","Lepidocybium flavobrunneum","Escolar","fish","Actinopterygii","Perciformes","Gempylidae","Lepidocybium","not forage fish"
"species","8796","Lepidonotothen squamifrons","Lepidonotothen squamifrons","Grey rockcod","fish","Actinopterygii","Perciformes","Nototheniidae","Lepidonotothen","not forage fish"
"species","8801","Lepidoperca pulchella","Lepidoperca pulchella","Orange perch","fish","Actinopterygii","Perciformes","Serranidae","Lepidoperca","forage fish"
"species","8806","Lepidopsetta bilineata","Lepidopsetta bilineata","Rock sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Lepidopsetta","not forage fish"
"species","8808","Lepidopsetta polyxystra","Lepidopsetta polyxystra","Northern rock sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Lepidopsetta","not forage fish"
"species","8810","Lepidopus caudatus","Lepidopus caudatus","Silver scabbardfish","fish","Actinopterygii","Perciformes","Trichiuridae","Lepidopus","not forage fish"
"species","8813","Lepidorhombus boscii","Lepidorhombus boscii","Four-spot megrim","fish","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","forage fish"
"species","8814","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim","fish","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","not forage fish"
"species","8815","Lepidorhynchus denticulatus","Lepidorhynchus denticulatus","Thorntooth grenadier","fish","Actinopterygii","Gadiformes","Macrouridae","Lepidorhynchus","forage fish"
"species","8980","Lethrinus atlanticus","Lethrinus atlanticus","Atlantic emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","8981","Lethrinus borbonicus","Lethrinus borbonicus","Snubnose emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","forage fish"
"species","8989","Lethrinus harak","Lethrinus harak","Thumbprint emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","8991","Lethrinus lentjan","Lethrinus lentjan","Pink ear emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","8992","Lethrinus mahsena","Lethrinus mahsena","Sky emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","8993","Lethrinus microdon","Lethrinus microdon","Smalltooth emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","8995","Lethrinus nebulosus","Lethrinus nebulosus","Spangled emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","8996","Lethrinus obsoletus","Lethrinus obsoletus","Orange-striped emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","9004","Lethrinus xanthochilus","Lethrinus xanthochilus","Yellowlip emperor","fish","Actinopterygii","Perciformes","Lethrinidae","Lethrinus","not forage fish"
"species","9015","Leucoraja circularis","Leucoraja circularis","Sandy ray","fish","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","not forage fish"
"species","9017","Leucoraja fullonica","Leucoraja fullonica","Shagreen ray","fish","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","not forage fish"
"species","9022","Leucoraja naevus","Leucoraja naevus","Cuckoo ray","fish","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","not forage fish"
"species","9042","Lichia amia","Lichia amia","Leerfish","fish","Actinopterygii","Perciformes","Carangidae","Lichia","not forage fish"
"species","9057","Limanda aspera","Limanda aspera","Yellowfin sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Limanda","not forage fish"
"species","9058","Limanda ferruginea","Limanda ferruginea","Yellowtail flounder","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Limanda","not forage fish"
"species","9059","Limanda limanda","Limanda limanda","Common dab","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Limanda","forage fish"
"species","9089","Limulus polyphemus","Limulus polyphemus","Horseshoe crab","invert","Merostomata","Xiphosura","Limulidae","Limulus","not forage fish"
"species","9192","Lithognathus mormyrus","Lithognathus mormyrus","Sand steenbras","fish","Actinopterygii","Perciformes","Sparidae","Lithognathus","not forage fish"
"species","9210","Litopenaeus setiferus","Litopenaeus setiferus","White shrimp ","invert","Malacostraca","Decapoda","Penaeidae","Litopenaeus","not forage fish"
"species","9211","Litopenaeus vannamei","Litopenaeus vannamei","Whiteleg shrimp","invert","Malacostraca","Decapoda","Penaeidae","Litopenaeus","not forage fish"
"species","9215","Littorina littorea","Littorina littorea","Common periwinkle","invert","Gastropoda","Neotaenioglossa","Littorinidae","Littorina","not forage fish"
"species","9254","Loligo vulgaris","Loligo vulgaris","European squid","invert","Cephalopoda","Teuthida","Loliginidae","Loligo","not forage fish"
"species","9280","Lophius americanus","Lophius americanus","American angler","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius","not forage fish"
"species","9281","Lophius budegassa","Lophius budegassa","Blackbellied angler","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius","not forage fish"
"species","9282","Lophius gastrophysus","Lophius gastrophysus","Blackfin goosefish","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius","not forage fish"
"species","9284","Lophius piscatorius","Lophius piscatorius","Angler(=Monk)","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius","not forage fish"
"species","9286","Lophius vomerinus","Lophius vomerinus","Devil anglerfish","fish","Actinopterygii","Lophiiformes","Lophiidae","Lophius","not forage fish"
"species","9292","Lopholatilus chamaeleonticeps","Lopholatilus chamaeleonticeps","Great Northern tilefish","fish","Actinopterygii","Perciformes","Malacanthidae","Lopholatilus","not forage fish"
"species","9316","Loxechinus albus","Loxechinus albus","Chilean sea urchin","invert","Echinoidea","Echinoida","Echinidae","Loxechinus","not forage fish"
"species","9382","Lutjanus analis","Lutjanus analis","Mutton snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9385","Lutjanus argentimaculatus","Lutjanus argentimaculatus","Mangrove red snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9386","Lutjanus argentiventris","Lutjanus argentiventris","Yellow snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9390","Lutjanus bohar","Lutjanus bohar","Two-spot red snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9392","Lutjanus buccanella","Lutjanus buccanella","Blackfin snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9393","Lutjanus campechanus","Lutjanus campechanus","Northern red snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9397","Lutjanus cyanopterus","Lutjanus cyanopterus","Cubera snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9405","Lutjanus gibbus","Lutjanus gibbus","Humpback red snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9407","Lutjanus griseus","Lutjanus griseus","Grey snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9408","Lutjanus guttatus","Lutjanus guttatus","Spotted rose snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9411","Lutjanus johnii","Lutjanus johnii","John's snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9413","Lutjanus kasmira","Lutjanus kasmira","Common bluestripe snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","forage fish"
"species","9419","Lutjanus malabaricus","Lutjanus malabaricus","Malabar blood snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9423","Lutjanus peru","Lutjanus peru","Pacific red snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9424","Lutjanus purpureus","Lutjanus purpureus","Southern red snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9425","Lutjanus quinquelineatus","Lutjanus quinquelineatus","Five-lined snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","forage fish"
"species","9432","Lutjanus synagris","Lutjanus synagris","Lane snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9436","Lutjanus vivanus","Lutjanus vivanus","Silk snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Lutjanus","not forage fish"
"species","9578","Macrodon ancylodon","Macrodon ancylodon","King weakfish","fish","Actinopterygii","Perciformes","Sciaenidae","Macrodon","forage fish"
"species","9610","Macrourus berglax","Macrourus berglax","Roughhead grenadier","fish","Actinopterygii","Gadiformes","Macrouridae","Macrourus","not forage fish"
"species","9611","Macrourus carinatus","Macrourus carinatus","Ridge scaled rattail","fish","Actinopterygii","Gadiformes","Macrouridae","Macrourus","not forage fish"
"species","9613","Macrourus whitsoni","Macrourus whitsoni","Whitson's grenadier","fish","Actinopterygii","Gadiformes","Macrouridae","Macrourus","not forage fish"
"species","9615","Macruronus magellanicus","Macruronus magellanicus","Patagonian grenadier","fish","Actinopterygii","Gadiformes","Merlucciidae","Macruronus","not forage fish"
"species","9616","Macruronus novaezelandiae","Macruronus novaezelandiae","Blue grenadier","fish","Actinopterygii","Gadiformes","Merlucciidae","Macruronus","not forage fish"
"species","7806","Himantura gerrardi","Maculabatis gerrardi","Sharpnose stingray","fish","Elasmobranchii","Myliobatiformes","Dasyatidae","Maculabatis","not forage fish"
"species","9646","Maja squinado","Maja squinado","Spinous spider crab","invert","Malacostraca","Decapoda","Majidae","Maja","not forage fish"
"species","9647","Makaira nigricans","Makaira nigricans","Blue marlin","fish","Actinopterygii","Perciformes","Istiophoridae","Makaira","not forage fish"
"species","9650","Malacanthus plumieri","Malacanthus plumieri","Sand tilefish","fish","Actinopterygii","Perciformes","Malacanthidae","Malacanthus","forage fish"
"species","9684","Mallotus villosus","Mallotus villosus","Capelin","fish","Actinopterygii","Osmeriformes","Osmeridae","Mallotus","forage fish"
"species","9725","Marsupenaeus japonicus","Marsupenaeus japonicus","Kuruma prawn","invert","Malacostraca","Decapoda","Penaeidae","Marsupenaeus","not forage fish"
"species","9768","Megalaspis cordyla","Megalaspis cordyla","Torpedo scad","fish","Actinopterygii","Perciformes","Carangidae","Megalaspis","not forage fish"
"species","9772","Megalops atlanticus","Megalops atlanticus","Tarpon","fish","Actinopterygii","Elopiformes","Megalopidae","Megalops","not forage fish"
"species","9773","Megalops cyprinoides","Megalops cyprinoides","Indo-Pacific tarpon","fish","Actinopterygii","Elopiformes","Megalopidae","Megalops","not forage fish"
"species","9830","Melanogrammus aeglefinus","Melanogrammus aeglefinus","Haddock","fish","Actinopterygii","Gadiformes","Gadidae","Melanogrammus","not forage fish"
"species","9856","Melicertus kerathurus","Melicertus kerathurus","Caramote prawn","invert","Malacostraca","Decapoda","Penaeidae","Melicertus","not forage fish"
"species","9857","Melicertus latisulcatus","Melicertus latisulcatus","Western king prawn","invert","Malacostraca","Decapoda","Penaeidae","Melicertus","not forage fish"
"species","9872","Mene maculata","Mene maculata","Moonfish","fish","Actinopterygii","Perciformes","Menidae","Mene","forage fish"
"species","9874","Menidia menidia","Menidia menidia","Atlantic silverside","fish","Actinopterygii","Atheriniformes","Atherinopsidae","Menidia","forage fish"
"species","9876","Menippe mercenaria","Menippe mercenaria","Black stone crab","invert","Malacostraca","Decapoda","Menippidae","Menippe","not forage fish"
"species","9880","Menticirrhus littoralis","Menticirrhus littoralis","Gulf kingcroaker","fish","Actinopterygii","Perciformes","Sciaenidae","Menticirrhus","not forage fish"
"species","9883","Menticirrhus saxatilis","Menticirrhus saxatilis","Northern kingfish","fish","Actinopterygii","Perciformes","Sciaenidae","Menticirrhus","forage fish"
"species","9890","Mercenaria mercenaria","Mercenaria mercenaria","Northern quahog(=Hard clam)","invert","Bivalvia","Veneroida","Veneridae","Mercenaria","not forage fish"
"species","9896","Merlangius merlangus","Merlangius merlangus","Whiting","fish","Actinopterygii","Gadiformes","Gadidae","Merlangius","not forage fish"
"species","9897","Merluccius albidus","Merluccius albidus","Offshore silver hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","forage fish"
"species","9899","Merluccius australis","Merluccius australis","Southern hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9900","Merluccius bilinearis","Merluccius bilinearis","Silver hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9901","Merluccius capensis","Merluccius capensis","Shallow-water Cape hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9904","Merluccius hubbsi","Merluccius hubbsi","Argentine hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9905","Merluccius merluccius","Merluccius merluccius","European hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9906","Merluccius paradoxus","Merluccius paradoxus","Deep-water Cape hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9907","Merluccius polli","Merluccius polli","Benguela hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9908","Merluccius productus","Merluccius productus","North Pacific hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","forage fish"
"species","9909","Merluccius senegalensis","Merluccius senegalensis","Senegalese hake","fish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","not forage fish"
"species","9957","Metanephrops challengeri","Metanephrops challengeri","New Zealand lobster","invert","Malacostraca","Decapoda","Nephropidae","Metanephrops","not forage fish"
"species","9982","Metapenaeus joyneri","Metapenaeus joyneri","Shiba shrimp","invert","Malacostraca","Decapoda","Penaeidae","Metapenaeus","not forage fish"
"species","9986","Metapenaeus monoceros","Metapenaeus monoceros","Speckled shrimp","invert","Malacostraca","Decapoda","Penaeidae","Metapenaeus","not forage fish"
"species","10004","Meuschenia scaber","Meuschenia scaber","Velvet leatherjacket","fish","Actinopterygii","Tetraodontiformes","Monacanthidae","Meuschenia","forage fish"
"species","10026","Microgadus tomcod","Microgadus tomcod","Atlantic tomcod","fish","Actinopterygii","Gadiformes","Gadidae","Microgadus","forage fish"
"species","10040","Micromesistius australis","Micromesistius australis","Southern blue whiting","fish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","forage fish"
"species","10041","Micromesistius poutassou","Micromesistius poutassou","Blue whiting(=Poutassou)","fish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","forage fish"
"species","10053","Micropogonias furnieri","Micropogonias furnieri","Whitemouth croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Micropogonias","forage fish"
"species","10054","Micropogonias undulatus","Micropogonias undulatus","Atlantic croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Micropogonias","not forage fish"
"species","10064","Microstomus kitt","Microstomus kitt","Lemon sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Microstomus","not forage fish"
"species","10065","Microstomus pacificus","Microstomus pacificus","Dover sole","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Microstomus","not forage fish"
"species","10070","Miichthys miiuy","Miichthys miiuy","Mi-iuy (brown) croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Miichthys","not forage fish"
"species","10186","Molva dypterygia","Molva dypterygia","Blue ling","fish","Actinopterygii","Gadiformes","Lotidae","Molva","not forage fish"
"species","10188","Molva molva","Molva molva","Ling","fish","Actinopterygii","Gadiformes","Lotidae","Molva","not forage fish"
"species","10231","Monotaxis grandoculis","Monotaxis grandoculis","Humpnose big-eye bream","fish","Actinopterygii","Perciformes","Lethrinidae","Monotaxis","not forage fish"
"species","10289","Mora moro","Mora moro","Common mora","fish","Actinopterygii","Gadiformes","Moridae","Mora","not forage fish"
"species","10298","Morone saxatilis","Morone saxatilis","Striped bass","fish","Actinopterygii","Perciformes","Moronidae","Morone","not forage fish"
"species","10313","Mugil cephalus","Mugil cephalus","Flathead grey mullet","fish","Actinopterygii","Mugiliformes","Mugilidae","Mugil","not forage fish"
"species","10314","Mugil curema","Mugil curema","White mullet","fish","Actinopterygii","Mugiliformes","Mugilidae","Mugil","forage fish"
"species","10317","Mugil liza","Mugil liza","Lebranche mullet","fish","Actinopterygii","Mugiliformes","Mugilidae","Mugil","not forage fish"
"species","10326","Mulloidichthys flavolineatus","Mulloidichthys flavolineatus","Yellowstripe goatfish","fish","Actinopterygii","Perciformes","Mullidae","Mulloidichthys","not forage fish"
"species","10330","Mullus argentinae","Mullus argentinae","Argentine goatfish","fish","Actinopterygii","Perciformes","Mullidae","Mullus","forage fish"
"species","10334","Mullus surmuletus","Mullus surmuletus","Surmullet","fish","Actinopterygii","Perciformes","Mullidae","Mullus","forage fish"
"species","10381","Muraena helena","Muraena helena","Mediterranean moray","fish","Actinopterygii","Anguilliformes","Muraenidae","Muraena","not forage fish"
"species","10386","Muraenesox cinereus","Muraenesox cinereus","Daggertooth pike conger","fish","Actinopterygii","Anguilliformes","Muraenesocidae","Muraenesox","not forage fish"
"species","10411","Mustelus antarcticus","Mustelus antarcticus","Gummy shark","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","not forage fish"
"species","10412","Mustelus asterias","Mustelus asterias","Starry smooth-hound","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","not forage fish"
"species","10418","Mustelus lenticulatus","Mustelus lenticulatus","Spotted estuary smooth-hound","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","not forage fish"
"species","10424","Mustelus mustelus","Mustelus mustelus","Smooth-hound","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","not forage fish"
"species","10428","Mustelus schmitti","Mustelus schmitti","Narrownose smooth-hound","fish","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","not forage fish"
"species","10453","Mycteroperca microlepis","Mycteroperca microlepis","Gag","fish","Actinopterygii","Perciformes","Serranidae","Mycteroperca","not forage fish"
"species","10455","Mycteroperca phenax","Mycteroperca phenax","Scamp","fish","Actinopterygii","Perciformes","Serranidae","Mycteroperca","not forage fish"
"species","10480","Myliobatis aquila","Myliobatis aquila","Common eagle ray","fish","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","not forage fish"
"species","10545","Mytilus galloprovincialis","Mytilus galloprovincialis","Mediterranean mussel","invert","Bivalvia","Mytiloida","Mytilidae","Mytilus","not forage fish"
"species","10633","Naso unicornis","Naso unicornis","Bluespine unicornfish","fish","Actinopterygii","Perciformes","Acanthuridae","Naso","not forage fish"
"species","10708","Naucrates ductor","Naucrates ductor","Pilotfish","fish","Actinopterygii","Perciformes","Carangidae","Naucrates","not forage fish"
"species","10735","Nemadactylus bergi","Nemadactylus bergi","Castaneta","fish","Actinopterygii","Perciformes","Cheilodactylidae","Nemadactylus","forage fish"
"species","10738","Nemadactylus macropterus","Nemadactylus macropterus","Tarakihi","fish","Actinopterygii","Perciformes","Cheilodactylidae","Nemadactylus","not forage fish"
"species","10748","Nematalosa nasus","Nematalosa nasus","Bloch's gizzard shad","fish","Actinopterygii","Clupeiformes","Clupeidae","Nematalosa","forage fish"
"species","10778","Nemipterus japonicus","Nemipterus japonicus","Japanese threadfin bream","fish","Actinopterygii","Perciformes","Nemipteridae","Nemipterus","forage fish"
"species","10788","Nemipterus virgatus","Nemipterus virgatus","Golden threadfin bream","fish","Actinopterygii","Perciformes","Nemipteridae","Nemipterus","forage fish"
"species","10961","Nephrops norvegicus","Nephrops norvegicus","Norway lobster","invert","Malacostraca","Decapoda","Nephropidae","Nephrops","not forage fish"
"species","11016","Netuma thalassina","Netuma thalassina","Giant catfish","fish","Actinopterygii","Siluriformes","Ariidae","Netuma","forage fish"
"species","11078","Normanichthys crockeri","Normanichthys crockeri","Mote sculpin","fish","Actinopterygii","Scorpaeniformes","Normanichthyidae","Normanichthys",NA
"species","11210","Oblada melanura","Oblada melanura","Saddled seabream","fish","Actinopterygii","Perciformes","Sparidae","Oblada","forage fish"
"species","11241","Octopus vulgaris","Octopus vulgaris","Common octopus","invert","Cephalopoda","Octopoda","Octopodidae","Octopus","not forage fish"
"species","11247","Ocyurus chrysurus","Ocyurus chrysurus","Yellowtail snapper","fish","Actinopterygii","Perciformes","Lutjanidae","Ocyurus","not forage fish"
"species","11268","Odontesthes regia","Odontesthes regia","Chilean silverside","fish","Actinopterygii","Atheriniformes","Atherinopsidae","Odontesthes","forage fish"
"species","11376","Ommastrephes bartramii","Ommastrephes bartramii","Neon flying squid","invert","Cephalopoda","Teuthida","Ommastrephidae","Ommastrephes","not forage fish"
"species","11398","Oncorhynchus gorbuscha","Oncorhynchus gorbuscha","Pink(=Humpback) salmon","fish","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","not forage fish"
"species","11399","Oncorhynchus keta","Oncorhynchus keta","Chum(=Keta=Dog) salmon","fish","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","not forage fish"
"species","11400","Oncorhynchus kisutch","Oncorhynchus kisutch","Coho(=Silver) salmon","fish","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","not forage fish"
"species","11403","Oncorhynchus nerka","Oncorhynchus nerka","Sockeye(=Red) salmon","fish","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","not forage fish"
"species","11404","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Chinook(=Spring=King) salmon","fish","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","not forage fish"
"species","11534","Ophiodon elongatus","Ophiodon elongatus","Lingcod","fish","Actinopterygii","Scorpaeniformes","Hexagrammidae","Ophiodon","not forage fish"
"species","11691","Orcynopsis unicolor","Orcynopsis unicolor","Plain bonito","fish","Actinopterygii","Perciformes","Scombridae","Orcynopsis","not forage fish"
