Mapping parameters for Acanthopagrus latus (Yellowfin seabream)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 ,
Bounding Box (NSWE): ,34,15,105,137

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,17.5,23.57,26.42,30.62
Salinity (psu),1,32.45,33.52,34.52,35.02
Primary Production,1,429,499,1488,2163
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,8,97,269
 

Map data (HSPEC) for predicted occurrences (n = 3221): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthopagrus,latus,8.25,148.75,1014:488:2,0.02,1,0.039999999999999,1,0.59187620889749,1,1
Acanthopagrus,latus,8.75,148.75,1014:488:4,0.02,1,0.039999999999999,1,0.5705996131528,1,1
Acanthopagrus,latus,8.25,149.25,1014:489:1,0.03,0.95833333333333,0.059999999999995,1,0.47195357833656,1,1
Acanthopagrus,latus,8.75,149.75,1014:489:4,0.03,1,0.059999999999995,1,0.54932301740812,1,1
Acanthopagrus,latus,9.25,148.25,1014:498:1,0.12,1,0.26,1,0.44487427466151,1,1
Acanthopagrus,latus,8.75,150.25,1015:380:3,0.04,1,0.079999999999998,1,0.54738878143133,1,1
Acanthopagrus,latus,8.25,151.75,1015:381:2,0.04,1,0.1,1,0.44100580270793,1,1
Acanthopagrus,latus,8.75,151.25,1015:381:3,0.04,1,0.1,1,0.43133462282398,1,1
Acanthopagrus,latus,8.75,151.75,1015:381:4,0.06,1,0.1,1,0.60928433268859,1,1
Acanthopagrus,latus,8.75,152.25,1015:382:3,0.05,1,0.1,1,0.48355899419729,1,1
Acanthopagrus,latus,13.75,48.75,1104:238:4,0.06,0.083333333333333,1,1,0.7073695535234,1,1
Acanthopagrus,latus,19.25,73.25,1107:393:1,0.18,0.2,1,1,0.87735341581495,1,1
Acanthopagrus,latus,13.25,92.25,1109:132:1,0.18,0.33333333333333,0.68,0.78502415458937,0.99032882011605,1,1
Acanthopagrus,latus,10.25,97.75,1109:207:2,0.17,1,0.22,0.76811594202899,1,1,1
Acanthopagrus,latus,10.75,97.25,1109:207:3,0.04,0.25,0.22,0.76811594202899,1,1,1
Acanthopagrus,latus,10.75,97.75,1109:207:4,0.17,1,0.22,0.76811594202899,1,1,1
Acanthopagrus,latus,10.25,98.25,1109:208:1,0.09,1,0.12,0.76811594202899,1,1,1
Acanthopagrus,latus,10.25,98.75,1109:208:2,0.09,1,0.12,0.76811594202899,1,1,1
Acanthopagrus,latus,10.75,98.25,1109:208:3,0.09,1,0.12,0.76811594202899,1,1,1
Acanthopagrus,latus,10.75,98.75,1109:208:4,0.09,1,0.12,0.76811594202899,1,1,1
Acanthopagrus,latus,11.25,98.25,1109:218:1,0.13,1,0.16,0.82608695652174,1,1,1
Acanthopagrus,latus,11.25,98.75,1109:218:2,0.13,1,0.16,0.82608695652174,1,1,1
