Mapping parameters for Caranx sexfasciatus (Bigeye trevally)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,32,-36,25,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,15,71,146
Temperature (°C),1,17.52,24.68,28.85,33.05
Salinity (psu),1,21.09,32.74,35.26,38.83
Primary Production (mgC·m-3·day-1) ,1,0.13,2.29,18.37,195.85
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,1.21,101.04,203.7,275.59
Distance to Land (km),0,0,16,1564,2286
 

Map data (HSPEC) for predicted occurrences (n = 6354): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
Caranx,sexfasciatus,-32.75,127.25,3312:227:3,0.13
Caranx,sexfasciatus,-32.25,127.75,3312:227:2,0.10
Caranx,sexfasciatus,-32.25,127.25,3312:227:1,0.10
Caranx,sexfasciatus,-32.75,126.75,3312:226:4,0.12
Caranx,sexfasciatus,-32.75,126.25,3312:226:3,0.12
Caranx,sexfasciatus,-32.25,126.75,3312:226:2,0.11
Caranx,sexfasciatus,-32.25,126.25,3312:226:1,0.10
Caranx,sexfasciatus,-32.75,125.75,3312:225:4,0.12
Caranx,sexfasciatus,-32.75,125.25,3312:225:3,0.11
Caranx,sexfasciatus,-32.25,125.75,3312:225:2,0.12
Caranx,sexfasciatus,-31.75,129.75,3312:219:4,0.08
Caranx,sexfasciatus,-31.75,129.25,3312:219:3,0.08
Caranx,sexfasciatus,-34.25,124.75,3312:144:2,0.06
Caranx,sexfasciatus,-34.25,124.25,3312:144:1,0.10
Caranx,sexfasciatus,-34.75,123.75,3312:143:4,0.05
Caranx,sexfasciatus,-34.75,123.25,3312:143:3,0.07
Caranx,sexfasciatus,-34.25,123.75,3312:143:2,0.12
Caranx,sexfasciatus,-34.25,123.25,3312:143:1,0.12
Caranx,sexfasciatus,-34.75,122.75,3312:142:4,0.08
Caranx,sexfasciatus,-34.75,122.25,3312:142:3,0.08
Caranx,sexfasciatus,-34.25,122.75,3312:142:2,0.13
Caranx,sexfasciatus,-34.25,122.25,3312:142:1,0.13
Caranx,sexfasciatus,-34.25,121.75,3312:141:2,0.15
Caranx,sexfasciatus,-34.25,121.25,3312:141:1,0.16
Caranx,sexfasciatus,-34.75,120.25,3312:140:3,0.09
Caranx,sexfasciatus,-34.25,120.75,3312:140:2,0.17
Caranx,sexfasciatus,-34.25,120.25,3312:140:1,0.18
Caranx,sexfasciatus,-33.75,124.75,3312:134:4,0.12
Caranx,sexfasciatus,-33.75,124.25,3312:134:3,0.12
Caranx,sexfasciatus,-33.25,124.75,3312:134:2,0.11
Caranx,sexfasciatus,-33.25,124.25,3312:134:1,0.10
Caranx,sexfasciatus,-33.75,123.75,3312:133:4,0.10
Caranx,sexfasciatus,-33.75,123.25,3312:133:3,0.11
Caranx,sexfasciatus,-33.25,123.75,3312:133:2,0.02
Caranx,sexfasciatus,-33.75,122.75,3312:132:4,0.12
Caranx,sexfasciatus,-33.75,122.25,3312:132:3,0.13
Caranx,sexfasciatus,-33.75,121.75,3312:131:4,0.14
Caranx,sexfasciatus,-33.75,121.25,3312:131:3,0.14
Caranx,sexfasciatus,-33.75,120.75,3312:130:4,0.16
Caranx,sexfasciatus,-33.75,120.25,3312:130:3,0.18
Caranx,sexfasciatus,-32.75,124.75,3312:124:4,0.12
Caranx,sexfasciatus,-32.75,124.25,3312:124:3,0.13
Caranx,sexfasciatus,-31.75,128.75,3312:218:4,0.09
Caranx,sexfasciatus,-31.75,128.25,3312:218:3,0.10
Caranx,sexfasciatus,-35.25,118.75,3311:458:2,0.14
Caranx,sexfasciatus,-34.75,119.75,3311:249:4,0.14
Caranx,sexfasciatus,-34.75,119.25,3311:249:3,0.19
Caranx,sexfasciatus,-34.25,119.75,3311:249:2,0.18
Caranx,sexfasciatus,-34.75,117.75,3311:247:4,0.03
Caranx,sexfasciatus,-34.75,117.25,3311:247:3,0.05
Caranx,sexfasciatus,-34.75,116.75,3311:246:4,0.09
Caranx,sexfasciatus,-31.25,115.75,3311:215:2,0.12
Caranx,sexfasciatus,-34.75,114.75,3311:144:4,0.06
Caranx,sexfasciatus,-35.75,53.25,3305:353:3,0.06
Caranx,sexfasciatus,-26.25,167.25,3216:467:1,0.12
Caranx,sexfasciatus,-25.75,163.75,3216:353:4,0.16
Caranx,sexfasciatus,-24.75,162.75,3216:142:4,0.07
Caranx,sexfasciatus,-25.75,152.75,3215:352:4,0.10
Caranx,sexfasciatus,-22.75,153.25,3215:123:3,0.03
Caranx,sexfasciatus,-22.75,150.25,3215:120:3,0.05
Caranx,sexfasciatus,-22.75,149.75,3214:229:4,0.10
Caranx,sexfasciatus,-29.75,115.25,3211:495:3,0.17
Caranx,sexfasciatus,-26.75,112.75,3211:362:4,0.07
Caranx,sexfasciatus,-22.75,43.75,3204:123:4,0.13
Caranx,sexfasciatus,-21.75,43.75,3204:113:4,0.13
Caranx,sexfasciatus,-20.75,34.75,3203:104:4,0.17
Caranx,sexfasciatus,-20.25,34.75,3203:104:2,0.07
Caranx,sexfasciatus,-17.75,177.75,3117:477:4,0.07
Caranx,sexfasciatus,-12.75,177.25,3117:227:3,0.18
