Mapping parameters for Crassostrea virginica (American cupped oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 21 |  31 |  37 |  41,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Crassostrea,virginica,-37.25,-54.75,5305:374:2,0.13
Crassostrea,virginica,-39.75,-56.75,5305:496:4,0.05
Crassostrea,virginica,-40.75,-57.75,5405:207:4,0.10
Crassostrea,virginica,-40.75,-58.25,5405:208:3,0.05
Crassostrea,virginica,-41.25,-63.25,5406:113:1,0.19
Crassostrea,virginica,-42.25,-64.25,5406:124:1,0.18
Crassostrea,virginica,-44.25,-64.25,5406:144:1,0.08
Crassostrea,virginica,-46.25,-63.75,5406:363:2,0.15
Crassostrea,virginica,-47.25,-61.75,5406:371:2,0.05
Crassostrea,virginica,-49.75,-63.75,5406:393:4,0.13
Crassostrea,virginica,-46.25,-65.75,5406:465:2,0.18
Crassostrea,virginica,-46.25,-66.25,5406:466:1,0.13
Crassostrea,virginica,-51.25,-57.25,5505:217:1,0.13
Crassostrea,virginica,-52.75,-58.75,5505:228:4,0.07
Crassostrea,virginica,-54.25,-56.75,5505:246:2,0.19
Crassostrea,virginica,-54.75,-57.25,5505:247:3,0.07
Crassostrea,virginica,-54.25,-58.25,5505:248:1,0.09
Crassostrea,virginica,-54.75,-59.75,5505:249:4,0.19
Crassostrea,virginica,-53.75,-60.75,5506:130:4,0.04
Crassostrea,virginica,-50.25,-65.25,5506:205:1,0.10
Crassostrea,virginica,-50.75,-65.25,5506:205:3,0.07
Crassostrea,virginica,-50.75,-65.75,5506:205:4,0.14
Crassostrea,virginica,-52.25,-66.75,5506:226:2,0.14
Crassostrea,virginica,-52.75,-66.75,5506:226:4,0.02
Crassostrea,virginica,-52.25,-67.25,5506:227:1,0.12
Crassostrea,virginica,-52.75,-67.25,5506:227:3,0.13
Crassostrea,virginica,1.25,-47.25,7004:217:1,0.10
Crassostrea,virginica,2.25,-47.25,7004:227:1,0.13
Crassostrea,virginica,2.75,-48.75,7004:228:4,0.17
Crassostrea,virginica,2.25,-49.75,7004:229:2,0.18
Crassostrea,virginica,4.25,-49.25,7004:249:1,0.17
Crassostrea,virginica,2.75,-50.25,7005:120:3,0.05
Crassostrea,virginica,3.75,-50.75,7005:130:4,0.19
Crassostrea,virginica,3.25,-51.25,7005:131:1,0.02
Crassostrea,virginica,3.75,-51.25,7005:131:3,0.04
Crassostrea,virginica,4.25,-51.25,7005:141:1,0.15
Crassostrea,virginica,5.75,-57.25,7005:457:3,0.09
Crassostrea,virginica,6.25,-58.75,7005:468:2,0.09
Crassostrea,virginica,6.75,-58.75,7005:468:4,0.09
Crassostrea,virginica,7.75,-59.25,7005:479:3,0.18
Crassostrea,virginica,9.75,-78.25,7007:498:3,0.04
Crassostrea,virginica,9.75,-78.75,7007:498:4,0.07
Crassostrea,virginica,9.75,-79.25,7007:499:3,0.10
Crassostrea,virginica,18.75,-63.25,7106:383:3,0.11
Crassostrea,virginica,18.25,-66.25,7106:486:1,0.04
Crassostrea,virginica,18.25,-66.75,7106:486:2,0.07
Crassostrea,virginica,18.75,-66.25,7106:486:3,0.11
Crassostrea,virginica,18.75,-67.75,7106:487:4,0.06
Crassostrea,virginica,19.25,-68.75,7106:498:2,0.19
Crassostrea,virginica,19.75,-69.75,7106:499:4,0.15
Crassostrea,virginica,10.25,-75.25,7107:205:1,0.08
Crassostrea,virginica,18.75,-72.75,7107:382:4,0.19
Crassostrea,virginica,18.75,-73.25,7107:383:3,0.18
Crassostrea,virginica,18.75,-73.75,7107:383:4,0.01
Crassostrea,virginica,18.25,-74.25,7107:384:1,0.10
Crassostrea,virginica,18.25,-74.75,7107:384:2,0.13
Crassostrea,virginica,18.75,-74.25,7107:384:3,0.01
Crassostrea,virginica,18.75,-74.75,7107:384:4,0.06
Crassostrea,virginica,19.75,-73.25,7107:393:3,0.13
Crassostrea,virginica,17.25,-75.75,7107:475:2,0.02
Crassostrea,virginica,17.75,-76.25,7107:476:3,0.14
Crassostrea,virginica,17.75,-76.75,7107:476:4,0.11
Crassostrea,virginica,17.75,-77.25,7107:477:3,0.19
Crassostrea,virginica,17.75,-77.75,7107:477:4,0.13
Crassostrea,virginica,17.75,-78.75,7107:478:4,0.14
Crassostrea,virginica,18.75,-75.75,7107:485:4,0.02
Crassostrea,virginica,18.25,-76.25,7107:486:1,0.02
Crassostrea,virginica,18.25,-76.75,7107:486:2,0.06
Crassostrea,virginica,18.25,-77.25,7107:487:1,0.11
Crassostrea,virginica,18.25,-77.75,7107:487:2,0.11
Crassostrea,virginica,18.75,-77.25,7107:487:3,0.04
