Mapping parameters for Mimachlamys varia (variegated scallop)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,69,15,-25,36

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Mimachlamys,varia,62.75,-5.25,7600:225:3,0.08
Mimachlamys,varia,62.75,-8.25,7600:228:3,0.18
Mimachlamys,varia,64.75,-11.75,7601:141:4,0.07
Mimachlamys,varia,64.25,-12.25,7601:142:1,0.18
Mimachlamys,varia,65.25,-11.75,7601:351:2,0.18
Mimachlamys,varia,65.75,-11.75,7601:351:4,0.08
Mimachlamys,varia,66.25,-12.25,7601:362:1,0.05
Mimachlamys,varia,66.75,-12.75,7601:362:4,0.05
Mimachlamys,varia,67.25,-14.75,7601:374:2,0.14
Mimachlamys,varia,67.25,-17.25,7601:477:1,0.02
Mimachlamys,varia,63.25,-22.25,7602:132:1,0.16
Mimachlamys,varia,63.25,-22.75,7602:132:2,0.17
Mimachlamys,varia,63.25,-23.25,7602:133:1,0.14
Mimachlamys,varia,63.25,-24.75,7602:134:2,0.01
Mimachlamys,varia,63.75,-24.75,7602:134:4,0.09
Mimachlamys,varia,65.75,-22.25,7602:352:3,0.10
Mimachlamys,varia,66.75,-20.75,7602:360:4,0.17
Mimachlamys,varia,67.25,-20.75,7602:370:2,0.18
Mimachlamys,varia,67.25,-22.25,7602:372:1,0.02
Mimachlamys,varia,67.25,-22.75,7602:372:2,0.01
Mimachlamys,varia,38.75,0.75,1300:380:4,0.35
Mimachlamys,varia,39.75,4.75,1300:394:4,0.23
Mimachlamys,varia,34.25,13.75,1301:143:2,0.34
Mimachlamys,varia,34.75,13.75,1301:143:4,0.33
Mimachlamys,varia,34.25,14.25,1301:144:1,0.24
Mimachlamys,varia,34.25,14.75,1301:144:2,0.39
Mimachlamys,varia,32.25,16.25,1301:226:1,0.30
Mimachlamys,varia,34.75,15.25,1301:245:3,0.23
Mimachlamys,varia,37.75,11.25,1301:371:3,0.30
Mimachlamys,varia,35.25,15.25,1301:455:1,0.35
Mimachlamys,varia,31.75,20.25,1302:110:3,0.31
Mimachlamys,varia,32.75,21.25,1302:121:3,0.39
Mimachlamys,varia,32.75,21.75,1302:121:4,0.36
Mimachlamys,varia,32.75,22.25,1302:122:3,0.32
Mimachlamys,varia,32.75,22.75,1302:122:4,0.29
Mimachlamys,varia,32.25,23.25,1302:123:1,0.27
Mimachlamys,varia,32.25,23.75,1302:123:2,0.24
Mimachlamys,varia,32.75,23.25,1302:123:3,0.26
Mimachlamys,varia,32.25,24.25,1302:124:1,0.22
Mimachlamys,varia,30.75,28.75,1302:208:4,0.29
Mimachlamys,varia,30.75,29.25,1302:209:3,0.21
Mimachlamys,varia,31.25,26.75,1302:216:2,0.29
Mimachlamys,varia,31.25,27.25,1302:217:1,0.33
Mimachlamys,varia,31.25,27.75,1302:217:2,0.33
Mimachlamys,varia,31.25,28.25,1302:218:1,0.30
Mimachlamys,varia,31.25,28.75,1302:218:2,0.23
Mimachlamys,varia,31.25,29.25,1302:219:1,0.30
Mimachlamys,varia,35.25,23.75,1302:353:2,0.22
Mimachlamys,varia,35.25,24.25,1302:354:1,0.23
Mimachlamys,varia,35.25,24.75,1302:354:2,0.27
Mimachlamys,varia,38.25,20.25,1302:380:1,0.39
Mimachlamys,varia,35.25,25.25,1302:455:1,0.26
Mimachlamys,varia,35.25,25.75,1302:455:2,0.24
Mimachlamys,varia,35.25,26.25,1302:456:1,0.21
Mimachlamys,varia,35.75,26.25,1302:456:3,0.22
Mimachlamys,varia,36.25,25.75,1302:465:2,0.28
Mimachlamys,varia,36.75,25.75,1302:465:4,0.31
Mimachlamys,varia,36.25,26.25,1302:466:1,0.20
Mimachlamys,varia,36.75,29.25,1302:469:3,0.27
Mimachlamys,varia,37.25,25.75,1302:475:2,0.37
Mimachlamys,varia,37.25,26.25,1302:476:1,0.20
Mimachlamys,varia,37.75,26.25,1302:476:3,0.35
Mimachlamys,varia,37.75,26.75,1302:476:4,0.28
Mimachlamys,varia,37.25,27.75,1302:477:2,0.30
Mimachlamys,varia,31.25,30.25,1303:110:1,0.39
Mimachlamys,varia,31.25,30.75,1303:110:2,0.32
Mimachlamys,varia,31.75,30.25,1303:110:3,0.39
