Mapping parameters for Pomatomus saltatrix (Bluefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  34 |  37 |  41 |  47 |  51 |  57 |  81,
Bounding Box (NSWE): ,45,-44,-180,180

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Pomatomus,saltatrix,31.25,-22.25,7302:112:1,0.12
Pomatomus,saltatrix,31.75,-21.75,7302:111:4,0.12
Pomatomus,saltatrix,31.75,-21.25,7302:111:3,0.12
Pomatomus,saltatrix,31.25,-21.75,7302:111:2,0.12
Pomatomus,saltatrix,31.25,-21.25,7302:111:1,0.12
Pomatomus,saltatrix,31.75,-20.75,7302:110:4,0.12
Pomatomus,saltatrix,31.75,-20.25,7302:110:3,0.12
Pomatomus,saltatrix,31.25,-20.75,7302:110:2,0.12
Pomatomus,saltatrix,31.25,-20.25,7302:110:1,0.12
Pomatomus,saltatrix,30.75,-24.75,7302:104:4,0.14
Pomatomus,saltatrix,30.75,-24.25,7302:104:3,0.13
Pomatomus,saltatrix,30.25,-24.75,7302:104:2,0.14
Pomatomus,saltatrix,30.25,-24.25,7302:104:1,0.13
Pomatomus,saltatrix,30.75,-23.75,7302:103:4,0.13
Pomatomus,saltatrix,30.75,-23.25,7302:103:3,0.13
Pomatomus,saltatrix,30.25,-23.75,7302:103:2,0.13
Pomatomus,saltatrix,30.25,-23.25,7302:103:1,0.13
Pomatomus,saltatrix,30.75,-22.75,7302:102:4,0.12
Pomatomus,saltatrix,30.75,-22.25,7302:102:3,0.12
Pomatomus,saltatrix,30.25,-22.75,7302:102:2,0.13
Pomatomus,saltatrix,30.25,-22.25,7302:102:1,0.12
Pomatomus,saltatrix,30.75,-21.75,7302:101:4,0.12
Pomatomus,saltatrix,30.75,-21.25,7302:101:3,0.12
Pomatomus,saltatrix,30.25,-21.75,7302:101:2,0.12
Pomatomus,saltatrix,30.25,-21.25,7302:101:1,0.12
Pomatomus,saltatrix,30.75,-20.75,7302:100:4,0.12
Pomatomus,saltatrix,30.75,-20.25,7302:100:3,0.12
Pomatomus,saltatrix,30.25,-20.75,7302:100:2,0.12
Pomatomus,saltatrix,30.25,-20.25,7302:100:1,0.12
Pomatomus,saltatrix,36.25,-19.75,7301:469:2,0.19
Pomatomus,saltatrix,36.25,-17.25,7301:467:1,0.18
Pomatomus,saltatrix,36.25,-16.75,7301:466:2,0.17
Pomatomus,saltatrix,36.25,-16.25,7301:466:1,0.19
Pomatomus,saltatrix,36.25,-15.25,7301:465:1,0.18
Pomatomus,saltatrix,35.75,-19.75,7301:459:4,0.15
Pomatomus,saltatrix,35.75,-19.25,7301:459:3,0.15
Pomatomus,saltatrix,35.25,-19.75,7301:459:2,0.13
Pomatomus,saltatrix,35.25,-19.25,7301:459:1,0.12
Pomatomus,saltatrix,35.75,-18.75,7301:458:4,0.14
Pomatomus,saltatrix,35.75,-18.25,7301:458:3,0.13
Pomatomus,saltatrix,35.25,-18.75,7301:458:2,0.11
Pomatomus,saltatrix,35.25,-18.25,7301:458:1,0.10
Pomatomus,saltatrix,35.75,-17.75,7301:457:4,0.13
Pomatomus,saltatrix,35.75,-17.25,7301:457:3,0.14
Pomatomus,saltatrix,35.25,-17.75,7301:457:2,0.11
Pomatomus,saltatrix,35.25,-17.25,7301:457:1,0.11
Pomatomus,saltatrix,35.75,-16.75,7301:456:4,0.14
Pomatomus,saltatrix,35.75,-16.25,7301:456:3,0.14
Pomatomus,saltatrix,35.25,-16.75,7301:456:2,0.12
Pomatomus,saltatrix,35.25,-16.25,7301:456:1,0.11
Pomatomus,saltatrix,35.75,-15.75,7301:455:4,0.12
Pomatomus,saltatrix,35.75,-15.25,7301:455:3,0.11
Pomatomus,saltatrix,35.25,-15.75,7301:455:2,0.10
Pomatomus,saltatrix,35.25,-15.25,7301:455:1,0.10
Pomatomus,saltatrix,37.25,-14.25,7301:374:1,0.18
Pomatomus,saltatrix,37.25,-13.75,7301:373:2,0.15
Pomatomus,saltatrix,37.25,-13.25,7301:373:1,0.17
Pomatomus,saltatrix,37.25,-12.75,7301:372:2,0.18
Pomatomus,saltatrix,37.25,-12.25,7301:372:1,0.15
Pomatomus,saltatrix,37.75,-11.75,7301:371:4,0.19
Pomatomus,saltatrix,37.25,-11.75,7301:371:2,0.14
Pomatomus,saltatrix,37.25,-11.25,7301:371:1,0.19
Pomatomus,saltatrix,36.75,-14.25,7301:364:3,0.14
Pomatomus,saltatrix,36.25,-14.75,7301:364:2,0.15
